,Text,Label
6709,консультация по  коллеги требуется консультация по вопросу лицензирования интересуют ответы на следующие вопросы как построена схема лицензирования количество лицензий на текущий момент и сколько используются каков принцип распределения лицензий есть ли привязка лицензий и учеток задаю данные вопросы в связи с неоднократным обращением пользователей с просьбой увеличить количество лицензий а также с целью определить будущие потребности ,1.0
6710,консультационная поддержка  сегодня с до на площадке росбанка смольная будут производиться работы по переключению шлюза и сервера системы в другой коммутатор мне нужно согласовать возможность со стороны степ лоджик обеспечить оперативную консультационную поддержку в этот период времени в случае если сервис названной системы после переключения не поднимется прошу информировать о данном обращении менеджера техподдержки росбанка  крупчицкую екатерину ,1.0
6711,  коллеги нам нужна консультация по настройке обладает ли кто то из вашей компании подобными навыками можете ли вы проконсультировать ,1.0
6712,требуется выполнить очистку системы от старых лог   при выполнении работ по заявке на было обнаружено что система выдала предупреждение о том что заканчивается дисковое пространство выделенное для снятия диагностических журналов требуется выполнить очистку системы от старых лог файлов требуется консультация инструкции как правильно выполнить очистку системы данная проблема появилась после того когда последний раз снимали логи следовательно есть вероятность что журналы уже не сформируются пока не будет выполнена чистка ,1.0
6713,информационный кейс  коллеги мы хотим и дальше блокировать ресурс просьба помочь в нахождении информации на данном ресурсе не соответствующей закону от декабря г фз о защите детей от информации причиняющей вред их здоровью и развитию ,1.0
6714,документация для схд сх   модель схд сх заводской номер дата выпуска октябрь ту адрес расположения оборудования г владивосток ул фонтанная наименование организации гу отделение пенсионного фонда россии по приморскому краю представитель я сам данные указаны внизу письма пришла хранилка документации никакой нет с ней идет только общее руководство в котором почти никакой информации просьба если можете вышлите полную документацию по данной модели как инсталлировать активировать настраивать консолидировать с схд от и т д не срочная но хотелось бы побыстрее потому что когда придет указание сверху ее установить и настроить времени может быть в обрез хотелось бы начать разбираться в тонкостях уже сейчас с уважением зам начальника отоитс кабиров ренат шавкетовичкорп тел городской рабочий сотовый ,1.0
6715, время для нажатия кнопки  вопрос в векторе есть правило тонального набора сколько дается времени на нажатие кнопки можно ли регулировать ,1.0
6716,миграция серверов  нужна твоя помощь рекомендации к серверам в связи с предстоящим выводом из эксплуатации домена и прекращением поддержки со стороны необходимо решить судьбу пяти серверов сменить ос перевести сервера в домен привести имена к корпоративным стандартам ртк прошу к дать ответ на следующие вопросы на какую ос будем мигрировать или прим если миграция на то мигрировать нужно на можно ли перейти на виртуальные серверы нужно понимать целесообразность и риски ,1.0
6717,вопрос по доступу к  добрый день к нам обратились специалисты из црт с просьбой узнать почему у них пропал доступ к под учеткой была ли данная учетка была заблокирована или истёк пароль можно ли уточнить корректный пароль учетка в ,1.0
6718,  сейчас лог почему то размером мб во вложении но лучше не стало он изобилует сообщениями вопрос почему так и можно ли поставить фильтр ,1.0
6719,консультация  консультация по настройке тел ,1.0
6720,консультация по вопросу синхронизации времени на с  необходима ваша консультация по вопросу синхронизации времени на схд сх у нас установлены две схд данной модели между которыми настроена синхронизация данных данные схд используются в лвк от вышестоящего филиала получено задание на время прохождения нового года отключить оборудование от синхронизации времени от аппаратных часов точного времени в связи с этим вопрос как это корректней произвести и потом вернуть чтобы не нарушилась синхронизация данных между схд как может повлиять расхождение времени между двумя схд на их работу в первую очередь синхронизацию данных и работы лвк серийный номер контакт натров владимир васильевич г пятигорск ул подстанционная д приоритет незначительный ,1.0
6721,схд и доп секунда координации   необходима ваша консультация по вопросу синхронизации времени на схд сх в связи с дополнительной секундой координации у нас установлены две схд данной модели в системе виртуализации получено задание на время прохождения нового года отключить оборудование от синхронизации времени по аппаратным часам точного времени ачтв в связи с этим вопрос как доп секунда координации повлияет на работу лвк в целом и схд в частности если всё таки необходимо провести отключение от ачтв то как это корректней произвести и потом вернуть чтобы не нарушилась синхронизация данных между схд как может повлиять расхождение времени между двумя схд на их работу в первую очередь синхронизацию данных и работы лвк дисковый массив дисковая полка адрес расположения оборудования,1.0
6722,статистика моб звонков  добрый день прошу прислать статистику за последние полгода входящих звонков от наших клиентов на номер совершенных с мобильного телефона если возможно с указанием оператора мобильной связи спасибо ,1.0
6723,лицензирование функции на схд   г москва ул поклонная марьясин антон вадимович тел рабочие дни с до требуется как можно скорее добрый день нам необходимо отзеркалировать тб лун с боевыми данными в качестве теста запустили создание клона раздела емкостью в тб на что система выругалась с ошибкой попытка исправить ошибку выдала следующее окно сейчас состояние процесса выглядит так каким образом мы можем получить лицензию на эту опцию или есть способ отзеркалировать нужный лун по другому с уважением марьясин антон заместитель начальника отдела эксплуатации информационных систем технических средств и каналов связи доб управление федеральной службы государственной регистрации кадастра и картографии по московской области г москва ул поклонная ,1.0
6724,ооо зск о дисковой стойке ядро  версия прошивки была предоставлена привожу ниже скриншот переписки не совсем понятна процедура обновления прошивки оболочка требует утилиту тестирования которая не была предоставлена вопрос по поводу утилиты тестирования был мной поднят скриншот ниже встроенное изображение ,1.0
6725,консультация по имеющимся ресурсам  коллеги добрый день просьба проконсультировать по следующему вопросу на см прописаны номера общая емкость составляет экстеншена для чего прописаны номера с индексами ххх ххх и хххх хотелось бы понять какова их функция от чего зависит их количество и т п ,1.0
6726,консультация по имеющимся ресурсам новые вопросы  коллеги после закрытия одноименной заявки появились еще вопросы вопросы продолжают касаться нумерации и распределения внутренних портов на см а именно номера относящиеся к было упомянуто что порты объединяются в хант группы и вызовы в дальнейшим по ним распределяются каково назначение этих хант групп и как определяется количество портов в каждой из них также хотелось бы знать используются все прописанные порты или нет номера относящиеся к системе обратного отзвона порты должны быть зарегистрированы используются или нет все порты не очень понятно пользуются им вообще или нет ,1.0
6727,пропал доступ к системе отчетов  добрый день прошу разместить заявку на консультацию пропал доступ к системе отчетов контакт центра на системе прошу информировать менеджера по техподдержки росбанка  крупчицкую екатерину с уважением сергей финогеновзам начальника осст устицод тел вн ,1.0
6728,консультация логины  три вопроса команда отображает залогиненных пользователей дублируя при этом если грепнуть по   логинов получится больше чем если грепнуть по   как правильнее считать залогиненных пользователей в команде в поле верная информация применительно к можно ли на неё полагаться и закрывать сессии по длительному простою возможно как то по другому выявлять учётки без активности можно ли информацию из первых двух вопросов получить средствами приложений большая морская ,1.0
6729,работы на  здравствуйте нам необходима консультация и настройка портов на стеке коммутаторов на портах и настроить а так же порт перевести в режим разрешенные перед проведением работ просьба связаться по телефону ,1.0
6730,консультации по сбросу пароля дискового массива  просьба зарегистрировать обращениетекст обращения прошу дать консультации по сбросу административного пароля дискового массива всю информацию по оборудованию заказчику и прочему взять из заявки оборудование  заказчик цб рфадрес расположения оборудования санкт петербург московское шоссе контактное лицо дежурный инженерконтакты тел срочность заявки ,1.0
6731,консультация по  не удаётся написать в закрытую заявку хотелось уточнить некоторые детали обычно после устранения проблемы если она не мониторилась то добавляем её в мониторинг я хотел узнать как именно выявлена неисправность платы из той заявки предполагаю командами или есть другие способы пока идея скриптом через выгружать сейчас так нагрузка транков накапливается и парсить далее отдавать в заббикс может быть есть более простой способ например из логов забирать насколько я понял опрашивать станции по не получилось в нашем случае как обычно эти и похожие проблемы неисправность в мониторят ,1.0
6732,консультация по работе схд в частности и св  давыдов андрей главный специалист сиисфилиал оао со еэс карельское рдуупатс тел дополнительная информация  адрес расположения г петрозаводск ул кирова д филиал ао со еэс карельское рду,1.0
6733, апгрейд  мы наконец то подходим к апгрейду по маршрутизаторов ранее в ноябре вы рекомендовали нам перейти с на однако обнаружилось что у нас есть один установленной версией как нам поступить провести апгрейд всех маршрутизаторов до или часть апгрейдить а один даунгрейдить до ,1.0
6734,консультация по состоянию платы  коллеги добрый день проконсультируйте пожалуйста по ситуации на скрине во вложении непонятна ситуация с состоянием ,1.0
6735,консультация модификация а номера  есть ли возможность править а номер вызова отправленного в транк схема следующая тфоп  шлюз    нужно обрезать номер до десятизначного формата каким механизмом это сделать ,1.0
6736,консультация по  есть ли техническая возможность проксировать трафик между регионами через заданный регион попробовал из соответствующих ов прописал с указанием региона не помогло идёт трафик между телефоном этого региона и удалённым телефоном какой функционал использовать или это невозможно задача организовать трафик через единую точку точнее единый ,1.0
6737,требуется консультация  коллеги добрый день в нашем см в используемой станционной нумерации прописаны номера с по под наименованием уточните пользуетесь ли вы данными номерами или их можно освободить ,1.0
6738,отчет о входящих звонках   информация по заявке прошу вас предоставить отчет по количеству входящих звонков по рабочим субботам с номера телефона за год приоритет средний,1.0
6739,не работают внутренние переводы с отдела продаж  не работают внутренние переводы с отдела продаж не перевести вызовы на инфо фл консультативно и безусловногорячая линия отдел продаж не перевести на справку в есть переводы автоматические на определенный отдел переводы на инфо фл не работают т е мы не можем перевести клиента который позвонил на и попал в отдел продаж на справку если вопрос у него с продажами не связан а нужна информационная поддержка,1.0
6740, инцидент маршрутизирован из системы суи  инцидент маршрутизирован из системы суи с ксу для ооо сдс тема коллеги добрый день можете как то выгрузить и скинуть мне настройки веб фильтра с ксз хочу показать на дсз чтобы там тоже внедрить веб фильтр и где то в недрах фотинета был сайт на котором описаны все категориисайтов которые есть в их классификации напомните пожалуйста где это с уважением павел новиковтел доб моб ,1.0
6741,вопросы по сети в офисе на староалексеевской  добрый день у нас накопилось вопросы по внутренней сети офиса если это возможно то хотелось бы их задавать в рамках одной заявки пока наиболее интересующий вопрос относительно на коммутаторах он подписан как нужна дата и автор заявки по настройке этого нужна информация о целях создания этого т к в документации информация об этой сети не отражена,1.0
6742,  добрый день необходимо обеспечить удаленный доступ к терминальному серверу с версия по или ранее пол года назад со слов сотрудника данный способ работал подключался с по затем по к с скрин ошибки во вложении варианты проброс портов необходимо сделать сегодня прошу проконсультировать и прислать инструкцию по настройке максим уволился вместо максима свяжитесь со мной михаил калинин ,1.0
6743, консультация по обновлению по схд  добрый деньпросьба зарегистрировать кейс модель и серийный номер описание проблемы просьба пожалуйста проконсультировать по поводу актуальных версий для нижеперечисленного оборудования и предоставлением ссылок на прошивки или указанием где их можно забрать для выдачи актуальной рекомендации по обновлению по привожу данные наших устройств и версии используемого по схд схд модель версия по версия серверов версия  версия по  версия по  версия по  версия  имя и телефон вашего представителя для проведения дополнительной диагностики в подписис уважением дежурный инженерсектор системных инженеровдепартамент исполнения проектовтехносервтел моб   россия москварязанский пр т д стр бц карачаровооборудование размещено по адресу г кострома ул маршала новикова д филиал ао со еэс костромское рду время для связи срочность и степень воздействия средняя,1.0
6744,проверка  добрый день прошу проверить статус на всех серверах к примеру выяснилось что на есть битый диск хотел бы узнать статус и на других серверах по окончании проверки прошу предоставить отчет по каждому серверу и предложить меры по замене комплектующих менее приоритетно но необходимо сделать настроить мониторинг для избежания подобных случаев в будущем ,1.0
6745, консультация по обновлению по схд  добрый деньпросьба зарегистрировать кейс модель и серийный номер описание проблемы просьба пожалуйста проконсультировать по поводу актуальных версий для нижеперечисленного оборудования и предоставлением ссылок на прошивки или указанием где их можно забрать для выдачи актуальной рекомендации по обновлению по привожу данные наших устройств и версии используемого по версия  имя и телефон вашего представителя для проведения дополнительной диагностики в подписи оборудование размещено по адресу г кострома ул маршала новикова д филиал ао со еэс костромское рду время для связи срочность и степень воздействия средняя с уважением дежурный инженерсектор системных инженеровдепартамент исполнения проектовтехносервтел моб   россия москварязанский пр т д стр бц карачарово,1.0
6746,консультация по возможностям по  коллеги добрый день требуется консультация и помощь в решении следующего вопроса можно ли используя данные из настроить отчет следующего вида см вложение ,1.0
6747, адреса устройств   контактная информация название организации ао донстрой инвестзаявитель щерба н в тел доб контактное лицо конечный пользователь щерба н в тел доб информация по заявке здравствуйте прошу прислать адреса устройств и если возможно объекточередь предполагаемое место нахождение коммутатора к которому они подключены так же пожалуйста уточните есть ли активные устройства в приоритет средний,1.0
6748,вопросы по двухфакторной аутентификации через  есть вопросы по двухфакторной аутентификации через при помощи или просьба проконсультировать ,1.0
6749,консультация по использованию  коллеги добрый день если вас не затруднит проясните следующие вопросы в конце был предоставлен сервер который до сих пор числится как тестовый сервер системы  каков актуальный статус по данному серверу для каких целей он используется проводятся ли на нем какие либо работы ,1.0
6750,требуется консультация по модернизации оборудовани  в настоящее время на трс сети фосагро на всех площадках в качестве голосовых маршрутизаторов используются маршрутизаторы хх хх серий прошу проконсультировать имеется ли возможность докомплектации существующих трс маршрутизаторов с целью их использования в качестве голосовых и демонтажа устаревшего оборудования если возможность существует прошу указать перечень необходимых к закупке модулей и примерную стоимость ,1.0
6751,требуется консультация по системе  коллеги приношу извинения за беспокойство проконсультируйте по такому вопросу вчера  на площадке в череповце зафиксировали сбой в работе приложение закрылось кроме того было замечено что статус части операторов перешел из разговора или перерыва на удержание проблема решилась перезагрузкой еарм так как проблем на сети в этот период не наблюдалось посмотрел логи аварий во вложении по времени совпадающем со сбоем в логе указаны проблемы с блоком питания во пскове могла ли это ситуация спровоцировать данный сбой и еарма также не совсем понята ситуация с блоком питания работает или нет ,1.0
6752,вопрос  на коммутаторах у нас были прописаны статические записи для кластеров для перевода маршрутизации в новый цод необходимо это же самое сделать на коммутаторах подскажите как это реализовать на ,1.0
6753,консультация по работе телефонии  добрый день есть два телефона и на настроено от т е при звонке на должны звонить оба телефона на три входящих линии телефоны разнесены территориально проблема в том что если пытаться звонить с по умолчанию на нем нет активной линии ее надо выбирать нажатием на дисплей на кнопку самой линии можно ли произвести настройки так чтобы на номере всегда была активна нрапример линия ,1.0
6754,  добрый день прошу помощи как на данных устройствах сделать бэкап восстановление конфигурации ярославль пр октября д стр филиал оао со еэс ярославское рду ярославское рду антипаев андрей владимирович претензий нет есть вопрос как на данных устройствах сделать бэкап восстановление конфигурации не срочно не критично ,1.0
6755,консультация прохождение трафика  в силу того что у нас используется система записи незабудка нам придётся подстраиваться под её требования она способна записывать вызовы только из трафика поступившего на правильную станцию записи например если рабочее место находится в архангельске то и записываться оно будет там и приходящий вызов с карелии не попадёт в соответствующую станцию записи у нас нет технической возможности весь трафик собирать в одном месте в одной станции записи поэтому они географически разнесены каждая станция записи содержит список номеров которые нужно записать если этот номер участвует в разговоре в котором ходит не через с которой зеркалируется трафик на эту станцию записи то вызов не будет записан возможно ли выяснить как проходит трафик при разных вызовах есть ли настройки влияющие на это интересуют входящие вызовы поступившие от шлюзов в филиалах исходящие вызовы ручные и вызовы переданные от оператора к оператору находящиеся в разных ах и тд возможно ли в каждом вызове задействовать более одной это существенно упростило бы задачу ,1.0
6756,вопрос по коммутаторам ок  добрый день наша кампания в рамках модернизации парка оборудования закупила у вас коммутаторы ок оборудование нам еще не поставлено но возникла проблема насколько стало известно данная модель коммутаторов оборудована одним блоком питания это вызывает некоторые беспокойства за надежность будущей системы в целом скажите пожалуйста есть ли техническая возможность доукомплектовать эти устройства вторым блоком питания просто докупив их заранее благодарю евгений ткаченяведущий специалист опак сиисфилиал оао со еэс кольское рду ,1.0
6757, сервисы для тестового соревнования г сочи фишт  ваня пока коллеги что то там меняют найди время и распиши и пришли нам по списку ниже надо мегафону явно сказать какие использовать и куда иначе как обычно никто и ничего не сделает объект  стадион санкт петербург стадион лужники мск  стадион спартак мкс  стадион сочи фишт  стадион казань арена стадион саранск стадион н новгород стадион ростов на дону стадион екатеринбург стадион волгоград стадион самара стадион калининград штаб квартира с уважением вячеслав кокарев,1.0
6758,предоставить серийные номера жестких дисков  предоставить серийные номера жестких дисков с в виде таблицы журналы готовы к отправке на ваш адрес расположения оборудования санкт петербург набережная реки фонтанки контактное лицо дежурный инженерконтакты тел оборудование  срочность низкаяцентр удалённой поддержки зао ес лизинг втс цб рф тел круглосуточно ,1.0
6759,сертификат  добрый день есть несколько вопросов по сертификату для домена в каких сервисах и серверах он используется можно ли обойтись без продления в следующем году как в этом случае будут работать сервисы с пониженной функциональностью или не будут работать вообще какие есть альтернативные варианты ,1.0
6760,телефония история звонков  добрый день прошу проконсультировать как в можно посмотреть историю звонков на определенный номер контактное лицо сергей васильев,1.0
6761,схд сх консультация   модель ,1.0
6762,схд сх консультация   модель ,1.0
6763,сообщение об ошибке  система хранения данных дисковая здравствуйте получили предупреждающее сообщение об ошибке см вложение при этом доступно следующее действие без подробностей см вложение требуется консультация по данной ошибке и необходимым действиям снимок снимок срочность средняя с уважением дежурный инженерсектор системных инженеровдепартамент исполнения проектовтехносервтел моб   россия москварязанский пр т д стр бц карачарово,1.0
6764,требуется консультация  добрый день коллеги требуется ваша консультация в какой версии доступна опция для транков возможно ли вообще подставлять определенный аон в транк при отсутствии а номера при транзитном вызове ,1.0
6765, китсо  добрый день коллеги на ряде коммутаторов китсо отсутствует поддержка какие циски на какие прошивки порекомендуете поменять и каким образом это делать последовательность действий ,1.0
6766,вопрос консультация  добрый день коллеги проясните мне один вопрос если агент логинится в тм под каким либо номером то как реагирует на это поясню что я имею ввиду при регистрации агента в еарм отображает номер оператора залогиненого за данным номером такая же ситуация когда оператор просто логинется на телефоне однако насколько я успел заметить при регистрации его в тм такого не происходит в см ничего не отображается так и должно быть ,1.0
6767,   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь макаров максимслужба контроля качествавн информация по заявке коллеги прошу подсказать можно ли в отчете увидеть звонок совершенный с нашего телефона на внешний телефон в случае если на том конце не взяли трубку если да то в каком отчете я могу это увидеть приоритет среднийс уважением пчелинцев сергей тел доб моб ,1.0
6768,требуется консультация по вопросам  добрый день очень бы хотелось получить ответы на следующие вопросы при работе в программном клиенте операторы пользуются следующими услугами прописанными в регистрация на сервере ,1.0
6769,проверка корректности процессов бэкапирования сист   произвести проверку корректности выполнения процессов бэкапирования серверов комплекса контакт центра мск проверить наличие бэкапных файлов необходимых для восстановления системы контакт центра на мск ,1.0
6770,требуется информация по количеству лицензий  добрый день в эксплуатации имеется следующее оборудование дисковая полка сх дисковая полка сх полка расширение полка расширение в составе поставки оборудования числились опции по для удаленной репликации для сх  и сертификат на по для удаленной репликации для сх  оборудование установлено по адресу г смоленск переулок молодежный д прошу консультации каким образом активируется лицензия на функцию удаленная зеркальная защита через интерфейс дисковой полки ,1.0
6771,вопрос вашим коллегам как в меню телефона п  вопрос вашим коллегам как в меню телефона посмотреть и изменить значение параметра ,1.0
6772,консультация  добрый день просьба подсказать как своими силами выключить сервера вкс и правильно включить на площадке череповец для переноса из серверной в цод ,1.0
6773,заявки на уточнения версии прошивки сх  сх тип серийный номер описание уточнение версии прошивки системы ,1.0
6774,заявки на уточнения версии прошивки сх  сх тип серийный номер описание уточнение версии прошивки систем,1.0
6775,запрос консультации по приобретенному оборудованию  необходима помощь технического специалиста по вопросам формирования запроса на продления лицензий консультация по вопросам расширения функционала закупленного оборудования общие вопросы по ,1.0
