,Text,Label
3902,добавть в массино викторию  просьба добавть в нового пользователя массино викторию ,5
3481,переноссерверов  просьба из здания ул налбандяна в здание хоренаци перенести следуюшие сервера ,5
22,почта  коллеги на адрес не доходят письма скажите можно ли устранить эту проблему ,2
3539,смена ограничения по на  на следующих интерфейсах изменить тип стандартного изменения смена ограничения по ,3
3594,перевести порт в  диме лопаткину перевести порт в тип стандартного изменения изменение настроек на портах коммутатора,3
3259,доступ для с коллеги добрый день необходимо открыть порты в вилан айпи клиента айпи сервера ,3
7092, пробросы на  добрый день прошу выслать информацию по всем пробросам которые настроены на в сторону назначить на рг лвс емиас с уважением сафонов сергейемиас руководитель отдела инфраструктуры дата регистрации услуга управление лвсприоритет крайний срок ,1
7030, коммутаторы  добрый день уточните пожалуйста какие коммутаторы и с какими адресами зарегистрированы в вот в таких локациях спасибо с уважением юрий гугельрегиональный руководитель проектаг калининград ,1
389,проблема со словоформами  сбой системы при загрузке словоформ при попытке загрузить список словоформ при попадании дубля лк зависает,2
1355,недоступен коммутатор  недоступен коммутатор ,2
3961,перевести компьютер в  прошу перевести компьютер с ья очередь ый этаж в и уточнить в каком он находился контактное лицопользователь щерба н в тел доб приоритет средний,3
7191, запрос по  добрый день в эксплуатации имеются оптические коммутаторы ок текущая версия прошивки адрес расположения оборудования россия г тверь ул бебеля д прошу дать рекомендации о необходимости обновления прошивок и предоставить ссылки для скачивания и инструкции по процессу обновления ,1
1665, для   изжуров а м   куликова галина сергеевна новый для добрый день галина подскажите мы можем получить новую версию для в рамках поддержки у нас установлена актуальной на данный момент является с уважением алексей изжуровбанк русский стандартт тип стандартного изменения обновление по на коммутаторе маршрутизаторе,3
1987,регистрация телефона  пожалуйста зарегистрируйте номер на имя тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
4136,  зарегистрировать на череповецком телефон взят на тест у вашей организации на данный момент имеет ,3
3468,изменение настроек портов на свитче  здравствуйте на свитче порт и необходимо для подрядчиков спасибо сеть ,3
3529,прошу внести изменения по м телефонам   номер смените пожалуйста номер на любой из доступных номеров и присвойте ему имя номер смените пожалуйста номер на любой из доступных номеров и присвойте ему имя если не вмещается оба номера должны иметь доступ к международным и междугородним звонкам заранее спасибо тип стандартного изменения изменение номера телефона,3
116,проблемы с набором исходящих номеров проблемы с набором исходящих номеров,2
6663,консультация по войс порталу  прошу проконсультировать по скрипту на сервере войс портал сергей финогенов ,1
5759,уменьшить объем архивных почтовых баз  уменьшить объем архивных почтовых баз ,5
5898,необходимо прописать еще маршрут добрый день нужен маршрут до сетки шлюз будет ,5
5144,оптимизация хранилища на  добрый день приоритет средний подсистема прошу скорректировать время хранения записей на рекордерах хранить дня если запись синхронизирована и постоянно  если не синхронизирована прошу скорректировать правила записи и убрать запись экранов для следующих условий ,5
4624,предоставление софта для  добрый день прошу предоставить софт для версия тип стандартного изменения предоставление по,3
3542,регистрация телефона  пожалуйста зарегистрируйте номер на имя тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
4964,нужно объеденить порты на свитче нужно объединить порты и на свитче для создания интерфейса на сервере перед объединением просьба позвонить мне ,5
7359,исходящие письма с ящика  добрый день прошу предоставить все исходящие письма за сентябрь год адрес получателя которых а адрес отправителя если есть возможность то прошу прислать логи о доставки до их серверов спасибо ,1
5286,выдать права пользователю  выдать права пользователю как и у пользователей и так же просьба сказать сколько подобных пользователей допускает ицензия ,5
3205,загрузка лицензий в  загрузка лицензий в тип стандартного изменения предоставление по,3
128,проблемы со связью в последние дни наблюдаются помехи при разговорах слышимость очень плохая,2
7341, волгоградское рду обновление на и  ата регистрации наименование организации филиал ао со еэс волгоградское рдуконтактное лицо войченко дмитрий александровичконтактный телефон контактный адрес расположения оборудования г волгоград ул ярославская бописание претензии модель серийные номера вопрос  какую последнюю версию можно установить на данный момент у нас на установлена а на установлена версия ,1
1811,изменить конфигурацию роутера  на следующих интерфейсах изменить тип стандартного изменения смена ограничения по ,3
683,не записываются звонки в  добрый день приоритет высокийподсистема не записываются звонки просьба выяснить причину и исправить с уважением любимова екатериназаместитель руководителя единого контакт центра оао согаз телефон тел факс ,2
4362,изменить стратегию  на на нажатию вызов в отчете нужно настроить чтобы по нажатию в вызов уходил на для определения время дозвона по линии скорой помощи еще хотелось бы уточнить вопрос по выставлению приоритетов в этой по нажатии при первоначальном поступлении вызова выставляется ли приоритет в дмс утверждают что выставляется но я в логах вызова этого не нашел пример вызова в с телефона ,3
6353,срочный вопрос по кодам можно ли то что у нас падает на код разбить на отдельные коды для исходящего и автоинфторматора допустим от виртуалки в день до минут с кодом от исходящего по нему минут в день если не меньше ,1
3897,телефон  доброе утро просьба настроить мой телефон как у финансистов чтобы телефон не выходил автоматически в и не нужно было бы каждое утро осуществлять заход вручную мой номер внутренний остался еще с должности секретаря может его необходимо заменить на другой номер начинающийся на ,3
3451,программатор  добрый день просьба поправить сетевые настройки программатора адрес нужно чтобы данный программатор попадал в вилан и авторизовывался в нем тип стандартного изменения операция над списками доступа,3
5892, для  настроить вход для с доменных пк ,5
4120,скорректировать распределение по стратегии  добрый день подсистема приоритет средний прошу с текущего момента произвести перенаправление вызовов по стратегии пункт или та таймаут избыток если нет свободных в перенаправляем через очередь на номер текущий на номер  меняется только алгоритм перенаправления вызовов в акц заранее благодарю с уважением георгий чудаевруководитель единого контакт центраао согаз тел внутр факс единый контакт центр тип стандартного изменения настройки переадресации ,3
2499,спуфинг  добавить в исключения проверки спуфинга адрес ,3
5213,потери пакетов между и   просьба прислать ссылку на новую версию софта ,5
2511,снять переадресацию с номера  прошу снять переадресацию с номера на номер контактное лицо конечный пользователь пчелинцев с а тел доб приоритет средний,3
207,проблемы с удаленным доступом вновь проблемы с удаленным доступом впн у сотрудника в реутове телефон для связи ,2
4257,включить переадресацию  прошу включить переадресацию через секунд по схеме представленной ниже приоритет среднийконтактное лицо конечный пользователь бессмертный александр николаевичруководитель отделаотдел автоматизации бизнес процессов ,3
4176,новый сотрудник   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу зарегистрировать телефон с присвоить ему внутренний номер на нового сотрудника мельникова анна юрьевнас уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
3729,новые пользователи  новые пользователи ,5
7091, консультация  необходима мини инструкция как именно залить базу обзвона через ,1
2232,изменить правила редиректа трафика  редирект трафика и настроить на ,3
7037,количество свободных портов в  добрый день прошу подсказать количество свободных активных портов в каждом коммутаторе спасибо,1
530,неоднократные звонки на один номер  участились случаи звонков на один и тот же номер с разницей в несколько минут к примеру на один и тот же номер за час позвонили раз файлы во вложении ,2
758,сгорел на голутвинском  после перегрузки не завелся контроллер не включается по питанию не горят светодиоды ,2
7070,информация по пиковой загрузке со стадионов по  информация по пиковой загрузке со стадионов по за все матчи а также максимальная по за все матчи на каждом стадионепрошу предоставить информацию по пиковой загрузке со стадионов по за все матчи а также максимальную по за все матчи на каждом стадионе с уважением сергей жавриддепартамент информационных технологий и инфраструктурыоргкомитет чемпионата мирапо футболу в россии т ф м ,1
2485,прошу заменить на доп станции контакт  прошу заменить на доп станции контакт корнеева на карпеева екатерина викторовна контактное лицо конечный пользователь пчелинцев с а тел доб ,3
1685,не доходят письма от внешних адресов  добрый день коллеги не доставляются письма со внешних адресов с домена и пользователь просьба помочь ,3
5625,изменить стратегию принятия входящего вызыва  необходимо входящий вызов на если он приходит в нерабочее время что б была возможность выбрать внутренний номер абонента ,5
1718,восстановление почты для дарьи боровской  пользователь выходит на работу с по необходимо восстановить работу почты и архив писем ,3
3820,доступ на для провайдера  коллеги разрешите пожалуйста ответ на крыма для система мониторинга провайдера тип стандартного изменения операция над списками доступа,3
5151,создать виртуальный сервер  добрый день просьба создать виртуальный сервер и сообщить его мас адрес имя  минимальные требования к серверу просьба заявку передать галкину евгению по от компании создание сервера согласовано имя  далее передай мне пожалуйста данные для входа в личный кабинет по от компании андрей привет от юрия митина поступил запрос на запись телефонных разговоров с телефона для записи разговоров можно использовать платное по они продают пакетом лицензии лицензий стоят руб в рамках акции они дают бесплатно бессрочно лицензии нам для установки по требуется сервер любой редакции с минимальными требованиями просьба согласовать создание виртуального сервера юрий митин попросил чтобы запись разговоров хранилась в течении месяца просьба согласовать выделение места на файловом сервере для хранение записанных звонков минута разговора весит в среднем соответственно гб свободного места запасом на сервере будет достаточно ,5
3894, для коллцентра  просим собрать систему коллцентра в банке т к сейчас система находится в зао арментел и обслуживается со стороны зао арментел входной номер коллцентра переносим из зао арментел в банк спасибо тип стандартного изменения настройка на оборудовании,3
344,в филиале недоступны корпоративные ресурсы город смоленск контактная информацияназвание организации оао ск альянс сервисный договор от марта г контактное лицо кришталев евгений васильевичтел моб факс   описание проблемы и оборудованияв филиале недоступны корпоративные ресурсы например цитрикс экд при этом интернет работает сайты почта через оулук название устройства модель  обязательно при заявке на ремонт оборудования серийный номер номер на корпусе  обязательно при заявке на ремонт оборудования место расположение смоленск октябрьской революции ,2
2516,доступ на ресурс по портам терминал  прошу открыть устройству с адресом кассовый терминал с доступ к ресурсам и адреса серверов банка втб по портам тип стандартного изменения операция над списками доступа,3
2506,поступление вызовов на все номера операторов  заявитель малинина валентина анатольевна при осуществлении вызовов в екц и на хелп звонки поступают на телефоны всех операторов при ответе просьба ставить в копию заявителя и ,3
4684,  коллеги привет в телефонию агентам необходимо добавить тематику перевод звонка на коллегу спасибо ,3
4944,в филиале альянса в г тверь требуется перенастройка  добрый день в филиале альянса в г тверь требуется перенастройка сетевого оборудования на работу через новые адреса см ниже до подробности во вложении новые учетные данные вместо старого адреса адрес шлюз маска   ,5
5953,  просьба устоновить на сервере для сотрудников управления безопасности ,5
4643,изменение фио сотрудника на внут номере фосагро до  добрый день просьба переименовать сотрудника на внутреннем номере с сухарева ольга викторовна на гневашева наталья васильевна с уважением константин овчаров ,3
5801,настройка активных сетевых устройств для процессин  нужно настроить активные сетевые устройства на каждом устройстве порта для кластера на зданиях ул налбандяна и ул хоренаци для соединения х датацентров пластиковых карточек ,5
113,проблема с интеграцией на одном рабочем месте нарушилась интеграция сначала выдавались ошибки вида                     произошла фатальная ошибка              после переустановки программы лог перестал вестись карточки не открываются,2
2496,изменить конфигурацию роутера  на следующих интерфейсах изменить тип стандартного изменения смена ограничения по ,3
2159,изменить конфигурацию роутера  на следующих интерфейсах изменить ,3
4149,доступ к интернету виртуальной машине  добрый день первая моя заявка прошу дать разрешение на доступ в интернет виртуальной машине для тестирования программного комплекса в случае удачи сделаем ограничения на конкретные хосты в другом случае закроем доступ ,3
5050,объединение маршрутизаторов на оптс и оптс в к  заявка для описания работ по объединению ,5
1894,пробросить  пробросить на циску в порттип стандартного изменения изменение настроек на портах коммутатора,3
6375,внедрение телефонии в филиале мегри  банк с по планирует внедрить телефонию в филиале мегри а также подключение активных сетевых устройств при возникновении вопросов просим вашего содействия ,1
2671,настройки  добрый день прошу провести следующие настройки в при смешенном подключении скиллов у операторов необходимо чтобы вызовы из очереди фиксировались в соответствующей группе например если у оператора подключено три скилла и принятые вызовы должны распределяться в соответствующие вызовы должны фиксироваться только в одной из прошу установить приоритеты между скиллами максимальный приоритет минимальный приоритет с уважением копаева ольга николаевнаруководитель направления управления организации медицинской помощи дирекции по урегулированию убытков и сопровождению программ личного страхования ао согаз тел доб тел факс ,3
7206,вопрос про лицензирование  что будет с лицензией если на поставить стороннее по есть ли какой то официальный документ запрещающий это ,1
7348,обновление кодов  старая заявка не открывается можно будет прислать файл кодов на изучение в эту а ту закрыть ,1
56,нижний новгород не работает доступ в интернет через  добрый день просьба сообщить почему в филиале нижний новгород сеть не работает доступ в интернет            ,2
4593,не правильное отображение в  агенты кошелева ксения отображается как ксения к должно быть кошелева ккувальцева екатерина отображается как екатерина к должно быть кувальцева е,3
1784,перехват звонков  прошу создать возможность перехвата звонков на номер директор номером секретарь ,3
6208,сеть таттелеком применение на оборудовании  заявка для отображения работ по применению функционала на оборудовании ,5
4696,изменение на  на запланированы работы по внесению изменений в аксес листы на прошу предоставить контакты исполнителя для добавления в файл с планируемыми изменениями прикрепил,3
5744,прошу создать отчет в на базе отчет по оч  коллеги добрый день прошу создать отчет в на базе отчет по очередям новый  для площадок го и спб с названием отчет по очередям еженедельный  сократить кол во полей по аналогии со скирншотом убрать процент прерванных оставить процент прерванныхдобавить новый показатель  максимальное время до ответа с уважением гущин александрглавный специалист управление проектирования корпоративной информационной системы ао согаз тел вн ,5
1813,мак адрес  добрый день коллеги просьба добавить для доступа в это телефоны в урале находится в кабинете при входе налево ,3
91,проблема с  уважаемые коллеги у нас следующая проблема с при подключении через соединение устанавливается однако пользователи не проходят аутентификацию в ад проблема крайне срочная так как удаленные пользователи не имеют доступ к ресурсам ,2
2131,изменить конфигурацию роутера  на следующих интерфейсах изменить тип стандартного изменения смена ограничения по ,3
1212,  коллеги на здании налбандяна вышли из строя диска гб к просим заменить спасибо ,2
7396,     наименование заказчика мфи софтимя фамилия иванова натальяадрес расположения комплекса самарапарт номер комплексане заполнятьне заполнятьне заполнятьуровень критичности получили сообщение мониторинга приведены ниже просьба прокомментировать нужно ли реагировать на подобные сообщения спасибо проблема адрес хоста имя хоста видимое имя хоста модель серийный номер страница в имя действия уведомления для тп сорм проблема на хостах фз   комментарии хоста дата добавления в мониторинг комментарии триггера приоритет название элемента данных значение элемента данных       график элемента данных триггера дата и время события возраст события проблема адрес хоста имя хоста видимое имя хоста модель серийный номер страница в имя действия уведомления для тп сорм проблема на хостах фз   комментарии хоста дата добавления в мониторинг комментарии триггера приоритет название элемента данных значение элемента данных       график элемента данных триггера дата и время события возраст события с уважением иванова натальяинженер технической поддержкимфи софттел доб телефон техподдержки ,1
2840,телефон   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перекинуть данные на приоритет среднийс уважением пчелинцев сергей тел доб моб ,3
1575,одностороннее прохождение трафика в тоннеле  здравствуйте имеется порядка ти офисов подключенных через   при этом в центре топологии периодически становятся недоступны ресурсы в офисов из центра перестают пинговаться рабочие места и внутренний интерфейс пропадает доступ к арм в офиса проверка выполнялась по портам и также пропадает доступ к внутреннему интерфейсу по при этом доступ из офиса к информационным ресурсам в центре продолжает нормально работать остаётся доступной по через внешний интерфейс время начала и окончания сбоев строго совпадает со временем перестроения второй фазы например если запустить непрерывный пинг до внутреннего интерфейса то наблюдается следующая картина пинг проходит  перестроение фазы  пинг не проходит  перестроение фазы  пинг проходит  и так далее по кругу периоды доступности недоступности не постоянны и длятся в районе часа нескольких часов во время наличия проблемы в логах имеются дропы в направлении интерфейса т е трафик из центра доходит до по тоннелю по окончанию сбоя записи в логе о дропах прекращаются среди офисов подключенных по данной схеме не удалось найти ни одного офиса в котором данная проблема не воспроизводилась бы с уважением дмитрий чуриловооо экон технологии тел доб моб дежурная смена круглосуточно ,2
509,не работает входящая связь  добрый день коллеги не работает входящая связь просьба срочно проверить и решить проблему с уважением евгений сахаровначальник отдела технической поддержкислужбы клиентской поддержкиакб инвестторгбанк оао раб вн моб ,2
7308, кратковременны развал   кратковременны развал с                                                 ,1
4668,добавить правило в  прошу добавить разрешающее правило в список контроля доступа для адреса для обмена данными между и тип стандартного изменения операции над списками доступа ,3
4222, ошибка   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке при регистрации в телефоне с выдает ошибку приоритет среднийс уважением пчелинцев сергей тел доб моб ,2
6469,прошу помочь с медиа файлом на атс  добрый день коллеги прошу подсказатьпоказать как лучше выдернуть с атс один аннонсмент через найти его не могу с уважением бочкарев евгенийначальник отдела телекоммуникационных технологий о о о доб ,1
2439,добавьте для группы  добавьте для группы доступные в офисе пользовательские подсети ххх хххконтактное лицо конечный пользователь андрей владимирович маслаковруководитель отдела информационной безопасностизао дон строй инвест москва мосфильмовская ул д тел доб ,3
339,  при входном звонке нет звукового сигнала зуммера ,2
3382,новый пользователь  см вложение,5
926,проблема связанная с ом  коллеги не могут войти в систему выдает ошибку ,2
5584,работа мед кц спб в праздничные дни  коллеги добрый день прошу откорректировать рабочее время кц дмс спб на и в соответствии с текстом ниже федосеев кирилл сергеевич гущин александр валентинович работа мед кц спб в праздничные днидобрый день  выходной  выходной с до рабочее время с  режим выходного дня спасибо с уважением федосеев кирилл сергеевичначальник отделаорганизации медицинской помощи управления организации медицинской помощисанкт петербургского филиалаоао согаз спб чугунная ул д тел доб тел факс сайт гущин александр валентинович федосеев кирилл сергеевич работа мед кц спб в праздничные дникирилл добрый день сообщите пожалуйста нужно ли вносить изменения в стратегии спб в праздничные дни интересуют с уважением гущин александрглавный специалист управление проектирования корпоративной информационной системы оао согаз тел вн ,5
4454,  коллеги просим открыть доступ на линк спасибо ,3
6284,здравствуйте прошу создать папку на диске к тренинги доступ к паке для всех сотрудников с возможностью чтения и редактирования для следующих людей с андреем ереминым согласовал на один сегодняшний день по окончании его папки быть не должноклековкина еленапашкевич светланаманаева дарьябатомункуева ольга андреевнаменеджер по работе с клиентамиворошилов кирилл александровичменеджер по работе с ключевыми партнерамигончар анна юрьевнаюрисконсультгруздев дмитрий дмитриевичсупервайзер службы приема и размещенияджопуа светлана романовнаменеджер образовательной программыефимова светлана алексеевнаменеджер по работе с клиентамижерновенков виталий анатольевич аналитиккоростелев юрий сергеевичведущий специалист по энергоснабжению и материально техническому обеспечениюмитри надежда сергеевнаспециалист по бронированиюплесков алексей глебовичруководитель направления энергоснабжения и материально технического обеспеченияполь светлана михайловнакоординатор по работе с выпускникамипотапова анастасия павловнаассистентпроценко александр александровичменеджер баровфедорова елена владимировнакоординатор службы питаниячернявская оксанаспециалист по организации командировок,1
3169,скачать с сайта  добрый день необходимо скачать по для точки с сайта прав для этого не хватает прошу помочь ,3
4995,корректировки  корректировки ,5
1380,спонтанное падение интерфейсов на  спонтанное падение интерфейсов на логи с устройства в приложении ,2
2327,перенос конфигурации  прошу перенести конфигурацию на новое оборудование и подготовить план замены оборудования ,3
3389,изменение имени имени пользователя на телефоне  добрый день прошу сменить имя пользователя на номере текущий пользователь необходимо присвоить заранее спасибо тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
1529, нет доступа по   нет доступа по ,2
1450, потерял связь с узлами   потерял связь с узлами подробности по номеру кирилл,2
3068,новый телефон  добрый день необходимо ввести в эксплуатацию новый телефонный аппарат прописать пользователя каргалев иван викторович скрин шоты прикрепил мой телефон для контакта тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
2090,изменение имени контакта  пожалуйста измените имя контакта на номере на тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3
7428,отработал мониторинг  отработал мониторинг ,1
6334,консультация по вентиляторам для  добрый день необходимо уточнить точные названия вентиляторов систем охлаждения для следующих моделей с уважением мейланов мурадглавный специалист отделакорпоративной сети управления телекоммуникацийдепартамента информационных технологийинформационно технологической дирекциимосква ткацкая д тел вн ,1
